,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,,V55,V56,V57,V58
1565,0.28168,0.045088,0.0058397,0.14942,0.0076586,0.042903,0.0069482,0.14324,0.008356,0.025563,0.02947,0.02674,0.025077,0.023051,0.027044,0.029603,0.026604,0.078581,0.032189,0.057138,0.071978,0.058722,0.039332,0.059817,0.078531,0.086201,0.067861,0.090831,0.14524,0.078062,0.083736,0.09042,0.15283,0.081444,0.032877,0.13565,0.040009,0.076137,0.038968,0.1424,0.047041,0.034974,0.034379,0.030916,0.035731,0.038624,0.034757,0.038712,0.039921,0.023174,0.032424,0.019371,0.13383,0.024147,0.034584,0.022238,0.14421,0.42628,0.67749
1566,0.35278,0.076747,0.01643,0.094768,0.018136,0.080015,0.01418,0.086624,0.017321,0.037072,0.03976,0.039196,0.03526,0.034497,0.036187,0.034131,0.032615,0.074537,0.045698,0.063237,0.046629,0.068706,0.045856,0.053566,0.04629,0.08874,0.075084,0.093665,0.096989,0.086358,0.074954,0.085068,0.10246,0.067742,0.051609,0.072744,0.056334,0.076584,0.043948,0.071743,0.06383,0.049391,0.042108,0.040573,0.039899,0.039666,0.03957,0.045173,0.047334,0.035053,0.071704,0.028215,0.073666,0.030165,0.070373,0.030108,0.081916,0.44726,0.688
1567,0.33299,0.080116,0.015724,0.07643,0.015195,0.080681,0.014523,0.075328,0.0144,0.029123,0.027258,0.0284,0.027235,0.027597,0.028678,0.027216,0.028725,0.048496,0.038677,0.049758,0.033245,0.050631,0.041943,0.054953,0.036902,0.05814,0.094269,0.053285,0.080925,0.058755,0.10099,0.060906,0.075994,0.074012,0.034546,0.059058,0.033096,0.066615,0.037485,0.061828,0.030821,0.035963,0.034753,0.034544,0.033329,0.034211,0.03313,0.036477,0.034953,0.030934,0.069047,0.032111,0.063442,0.031075,0.070496,0.034489,0.064649,0.49897,0.70286
1568,0.25155,0.06936,0.0092303,0.089412,0.0091181,0.065397,0.0088706,0.084712,0.0085529,0.022245,0.026823,0.026,0.020285,0.021197,0.023503,0.026182,0.021285,0.074619,0.028244,0.068362,0.031273,0.066451,0.033487,0.070203,0.031061,0.067722,0.081119,0.088817,0.082401,0.076207,0.083288,0.078277,0.08348,0.090576,0.043755,0.098497,0.038086,0.09891,0.036259,0.096583,0.042843,0.045516,0.040784,0.04044,0.04665,0.0499,0.043438,0.042862,0.05073,0.044863,0.045198,0.045992,0.061444,0.048402,0.046609,0.05099,0.061182,0.54997,0.6704
1569,0.054041,0.040606,0.00082527,0.033963,0.00079841,0.033713,0.00083597,0.033808,0.00088533,0.012668,0.011212,0.010763,0.011732,0.01265,0.011536,0.014252,0.015266,0.12045,0.015383,0.083143,0.018931,0.096115,0.020665,0.1109,0.022845,0.089357,0.086294,0.082216,0.089212,0.10275,0.10224,0.11318,0.10289,0.17276,0.046747,0.15455,0.053984,0.18648,0.063012,0.26401,0.055757,0.03686,0.039211,0.042947,0.040092,0.048534,0.053065,0.055736,0.047629,0.033556,0.025187,0.037105,0.027576,0.04712,0.029302,0.056749,0.024931,0.78516,0.23895
1570,0.26059,0.11323,0.0075278,0.069642,0.0076131,0.12347,0.0078911,0.079881,0.0060589,0.04264,0.036112,0.035031,0.039056,0.044883,0.043424,0.035582,0.042637,0.10546,0.050495,0.091183,0.034232,0.12609,0.05741,0.10662,0.033597,0.15998,0.12755,0.062385,0.072833,0.17401,0.14669,0.063071,0.060464,0.089535,0.072879,0.069442,0.099131,0.1901,0.080201,0.062646,0.078172,0.049393,0.057848,0.06579,0.063912,0.058,0.059024,0.06335,0.0514,0.020653,0.09852,0.031339,0.067902,0.025581,0.098399,0.020991,0.064437,0.43332,0.62264
1571,0.36785,0.079217,0.023853,0.081984,0.015732,0.07851,0.018669,0.082316,0.017679,0.037182,0.036405,0.035983,0.035586,0.037201,0.038243,0.03769,0.033955,0.077039,0.051283,0.078089,0.040379,0.065182,0.050424,0.081181,0.041748,0.10355,0.10909,0.097582,0.071259,0.088561,0.10832,0.098692,0.082962,0.071637,0.068944,0.053405,0.051187,0.069919,0.06729,0.057127,0.059358,0.04588,0.038808,0.042125,0.043788,0.045861,0.039488,0.045148,0.044696,0.027725,0.073319,0.032786,0.067505,0.027487,0.076388,0.037318,0.069484,0.43681,0.67808
1572,0.27435,0.088101,0.010066,0.1003,0.009994,0.091113,0.010118,0.096718,0.0097854,0.035762,0.036009,0.03518,0.034197,0.03602,0.036139,0.034809,0.033447,0.092269,0.041671,0.092968,0.047494,0.097948,0.042088,0.095893,0.045553,0.095102,0.091942,0.1289,0.11915,0.10854,0.10757,0.12928,0.10624,0.085796,0.070728,0.13356,0.073933,0.098367,0.073746,0.12528,0.069362,0.057735,0.052574,0.054757,0.057952,0.055981,0.053676,0.055124,0.058728,0.027551,0.079127,0.02917,0.085519,0.027372,0.076425,0.027911,0.087193,0.44756,0.63936
1573,0.35782,0.079093,0.016327,0.058812,0.013686,0.075915,0.017226,0.06064,0.015673,0.025125,0.02643,0.025688,0.023648,0.026815,0.028396,0.029758,0.025896,0.06438,0.03881,0.075845,0.030494,0.072545,0.044016,0.076797,0.030628,0.08769,0.10443,0.088149,0.068527,0.10777,0.10532,0.091172,0.069642,0.09963,0.058453,0.081127,0.050638,0.11327,0.05799,0.080674,0.046546,0.042265,0.038985,0.042857,0.043502,0.04391,0.040419,0.04111,0.041207,0.03215,0.069003,0.035633,0.050458,0.034568,0.068677,0.035791,0.050206,0.46726,0.67371
1574,0.35184,0.062483,0.013291,0.097951,0.0154,0.069322,0.016481,0.097962,0.012905,0.018791,0.02216,0.024631,0.023021,0.024423,0.024126,0.022415,0.020689,0.045467,0.032371,0.049596,0.030357,0.051584,0.034319,0.046498,0.028274,0.071315,0.067737,0.072725,0.075121,0.079018,0.065931,0.062746,0.070338,0.053209,0.040273,0.054927,0.046448,0.055274,0.037878,0.049779,0.037659,0.033563,0.033165,0.032697,0.033507,0.031707,0.028655,0.0269,0.03053,0.031148,0.055945,0.032375,0.084434,0.028083,0.051883,0.026409,0.081289,0.54625,0.6653
1575,0.26562,0.09547,0.0092008,0.094792,0.0095163,0.093504,0.010034,0.088272,0.010176,0.040659,0.041742,0.03853,0.044114,0.043,0.041261,0.038618,0.03905,0.10922,0.050805,0.12667,0.056027,0.1101,0.051717,0.10111,0.057989,0.13452,0.16881,0.16638,0.13089,0.12916,0.14132,0.13175,0.14115,0.11499,0.10733,0.10975,0.093562,0.099977,0.08911,0.10687,0.08784,0.052222,0.059719,0.056936,0.050239,0.053439,0.047296,0.053236,0.056487,0.024367,0.093269,0.023753,0.077955,0.022082,0.086268,0.024853,0.082465,0.41448,0.58716
1576,0.21636,0.1014,0.0063489,0.063932,0.0064569,0.099273,0.0062201,0.068013,0.0063847,0.028277,0.02411,0.023532,0.028362,0.03057,0.02846,0.028545,0.030456,0.077786,0.031238,0.071985,0.029008,0.081405,0.035231,0.080852,0.030615,0.10398,0.064575,0.068119,0.072581,0.11167,0.079762,0.071242,0.077441,0.095175,0.040753,0.077877,0.047898,0.11277,0.044652,0.08415,0.047794,0.044733,0.048256,0.051225,0.047331,0.048529,0.052817,0.049719,0.04439,0.03842,0.075114,0.042385,0.048913,0.045921,0.078647,0.039515,0.044673,0.56266,0.65809
1577,0.23094,0.16599,0.0073298,0.041443,0.0072936,0.16993,0.0067125,0.040972,0.0061653,0.024404,0.020943,0.022559,0.029272,0.027173,0.020982,0.02211,0.025737,0.062409,0.063258,0.071276,0.028714,0.068097,0.075073,0.063285,0.028171,0.13147,0.21731,0.059919,0.057265,0.17751,0.2341,0.048979,0.061604,0.16732,0.045762,0.048693,0.04393,0.20349,0.042344,0.045526,0.043034,0.035029,0.04489,0.044004,0.036128,0.032752,0.039853,0.038363,0.031829,0.024605,0.15524,0.025721,0.031898,0.021677,0.14987,0.023026,0.036449,0.42293,0.60496
1578,0.37001,0.10494,0.014778,0.060163,0.012641,0.093578,0.01378,0.060174,0.015752,0.022863,0.022268,0.018187,0.018701,0.018175,0.019097,0.022155,0.022194,0.034626,0.034991,0.028472,0.015956,0.03022,0.046941,0.03445,0.019339,0.058372,0.04319,0.0297,0.026924,0.060633,0.054949,0.032645,0.032588,0.061259,0.023166,0.029546,0.021411,0.074437,0.026427,0.034384,0.026444,0.025882,0.026318,0.026716,0.025292,0.027866,0.030505,0.030129,0.027488,0.027439,0.078418,0.028956,0.052678,0.031206,0.090976,0.033934,0.050127,0.49625,0.72007
1579,0.11731,0.064655,0.0039453,0.052337,0.0046609,0.070544,0.0043252,0.046365,0.0045047,0.030581,0.026822,0.02562,0.029442,0.023543,0.022021,0.025935,0.027912,0.15596,0.063033,0.12805,0.038293,0.12,0.042833,0.10565,0.04444,0.32749,0.29711,0.15351,0.16112,0.31364,0.19146,0.14998,0.15992,0.30266,0.088751,0.1074,0.092564,0.17902,0.079612,0.12745,0.10313,0.051277,0.050317,0.044841,0.043458,0.043154,0.050207,0.058609,0.059698,0.029159,0.060174,0.022874,0.042032,0.024048,0.06106,0.036142,0.046739,0.35002,0.34699
1580,0.4066,0.073607,0.01946,0.059192,0.018294,0.073093,0.020771,0.063402,0.020218,0.022729,0.023042,0.020838,0.022008,0.023019,0.023929,0.024606,0.024582,0.025084,0.018836,0.024634,0.018806,0.026899,0.022022,0.028825,0.019886,0.027519,0.023767,0.025638,0.027442,0.028256,0.02956,0.029049,0.025568,0.022103,0.020247,0.023394,0.021927,0.025165,0.02332,0.02361,0.021439,0.020734,0.023409,0.023049,0.022882,0.023993,0.024281,0.023407,0.024112,0.023721,0.067407,0.025265,0.059524,0.026574,0.069757,0.023135,0.057345,0.49338,0.72782
1581,0.322,0.063703,0.014592,0.093481,0.014408,0.066579,0.015799,0.096119,0.014067,0.027722,0.0313,0.03014,0.028047,0.029284,0.03258,0.030686,0.028229,0.072047,0.032741,0.076323,0.048416,0.073381,0.033099,0.077783,0.051991,0.070969,0.080129,0.12074,0.12299,0.070817,0.075977,0.14306,0.12311,0.062749,0.056754,0.089411,0.055277,0.062,0.058766,0.10017,0.051537,0.04321,0.040941,0.043321,0.047004,0.046103,0.040369,0.041303,0.046851,0.035203,0.057672,0.037681,0.082492,0.035327,0.052416,0.037364,0.076714,0.47259,0.66614
1582,0.34588,0.070149,0.013663,0.092264,0.011605,0.070652,0.016008,0.10223,0.013964,0.022323,0.018568,0.016431,0.019668,0.023959,0.020649,0.019833,0.021857,0.038111,0.015073,0.0313,0.043674,0.042171,0.020899,0.039077,0.039582,0.033682,0.030592,0.055853,0.098125,0.036769,0.041622,0.058881,0.093456,0.034219,0.026107,0.086021,0.032289,0.049638,0.029774,0.086901,0.02818,0.023274,0.027896,0.037958,0.034098,0.033645,0.035502,0.033426,0.026941,0.026358,0.059245,0.034789,0.087175,0.034786,0.058011,0.033501,0.07841,0.5096,0.7019
1583,0.35777,0.090592,0.014211,0.063719,0.014212,0.095376,0.015109,0.070284,0.014675,0.024469,0.022826,0.024266,0.029236,0.028411,0.026967,0.026401,0.02667,0.035577,0.035854,0.042692,0.041352,0.040997,0.045762,0.040778,0.02945,0.055061,0.044913,0.07844,0.05737,0.068424,0.054659,0.06732,0.041712,0.051803,0.03123,0.066161,0.028843,0.066631,0.030144,0.046831,0.024926,0.027467,0.032987,0.035281,0.030896,0.029283,0.031557,0.027595,0.02572,0.029704,0.079045,0.031609,0.059196,0.029931,0.074013,0.029032,0.057129,0.48233,0.7207
1584,0.39721,0.067845,0.019234,0.085159,0.018527,0.066128,0.016672,0.080925,0.017382,0.026657,0.029638,0.03055,0.029784,0.028595,0.029564,0.02815,0.026417,0.050077,0.025241,0.048662,0.043961,0.049804,0.024879,0.044607,0.036969,0.039416,0.041174,0.075732,0.077932,0.038496,0.037552,0.065486,0.073132,0.038771,0.0398,0.063574,0.040561,0.034731,0.03632,0.052158,0.039711,0.034631,0.036711,0.034145,0.0332,0.03064,0.029777,0.032327,0.033036,0.030628,0.056046,0.028652,0.076477,0.02722,0.053024,0.029208,0.08347,0.46213,0.71416
1585,0.21924,0.06084,0.0092686,0.049662,0.0072463,0.068245,0.0096652,0.051346,0.0072976,0.012071,0.012115,0.013129,0.013463,0.015617,0.015061,0.010292,0.01036,0.043127,0.013194,0.057097,0.014457,0.057646,0.01384,0.041955,0.013879,0.031764,0.038471,0.031089,0.051706,0.029588,0.035726,0.022838,0.070504,0.072346,0.021779,0.10053,0.02115,0.089227,0.015066,0.082545,0.01951,0.028603,0.031788,0.033108,0.031925,0.022607,0.023464,0.023047,0.021121,0.055374,0.047243,0.057477,0.033607,0.041296,0.042838,0.0432,0.033137,0.75678,0.53435
1586,0.24757,0.07286,0.0085046,0.069256,0.0087467,0.07529,0.0094476,0.07643,0.0089693,0.022927,0.022761,0.025624,0.026341,0.026539,0.026586,0.024641,0.025148,0.054322,0.023571,0.059163,0.028113,0.06802,0.026145,0.065971,0.043006,0.042067,0.053013,0.065377,0.051805,0.055142,0.054043,0.082849,0.095216,0.062356,0.036425,0.072666,0.037936,0.10843,0.035077,0.15239,0.029999,0.034253,0.038848,0.043906,0.043016,0.04003,0.042582,0.037504,0.033441,0.033143,0.05724,0.041548,0.057226,0.04044,0.058271,0.036227,0.056434,0.59873,0.6482
1587,0.37997,0.063309,0.014826,0.07111,0.016346,0.069707,0.016913,0.070193,0.014195,0.021528,0.025614,0.027002,0.027428,0.025952,0.026663,0.024568,0.022317,0.038311,0.031551,0.041815,0.024606,0.042273,0.027647,0.034472,0.020698,0.051662,0.046346,0.041239,0.041353,0.044788,0.039546,0.037708,0.035051,0.050966,0.030977,0.041535,0.031071,0.043886,0.026747,0.03304,0.02803,0.033579,0.032725,0.031902,0.032363,0.028943,0.027656,0.02966,0.031869,0.037158,0.056148,0.036178,0.056437,0.030724,0.051768,0.031687,0.057057,0.51915,0.70875
1588,0.34428,0.086379,0.011868,0.066605,0.010285,0.084285,0.014661,0.082742,0.014822,0.026419,0.027178,0.02322,0.023565,0.028027,0.036649,0.035722,0.030245,0.045127,0.046713,0.036613,0.030934,0.05489,0.092755,0.049955,0.032571,0.086403,0.057191,0.043338,0.06471,0.12999,0.10031,0.046996,0.062397,0.073533,0.029656,0.044872,0.042171,0.15596,0.036442,0.048098,0.037288,0.029753,0.027765,0.03719,0.046383,0.042686,0.035169,0.032509,0.031503,0.024396,0.072004,0.033073,0.068888,0.034509,0.075483,0.024794,0.056436,0.45946,0.70243
1589,0.22131,0.074386,0.0068273,0.082785,0.0050704,0.062536,0.0067278,0.075699,0.0058768,0.025054,0.023513,0.020627,0.01968,0.021638,0.019581,0.01977,0.024881,0.065858,0.0187,0.067147,0.028721,0.048349,0.016353,0.075345,0.029432,0.037771,0.045084,0.082842,0.056397,0.030065,0.046738,0.081614,0.064235,0.067084,0.038436,0.10786,0.024147,0.062323,0.041011,0.11434,0.03147,0.040809,0.04063,0.03883,0.035009,0.04086,0.046712,0.049061,0.044693,0.038803,0.043146,0.04222,0.052809,0.045197,0.052967,0.050241,0.061526,0.64305,0.62745
1590,0.26381,0.066079,0.011798,0.071741,0.014135,0.068427,0.010173,0.068705,0.012441,0.02624,0.028828,0.030188,0.030832,0.02928,0.029554,0.029781,0.027336,0.090474,0.045072,0.081783,0.037361,0.081671,0.045264,0.073458,0.033888,0.12713,0.11028,0.087191,0.096387,0.12644,0.11126,0.076545,0.105,0.10716,0.055417,0.081899,0.062406,0.10943,0.049089,0.077246,0.06714,0.040843,0.043019,0.041506,0.038156,0.038579,0.040531,0.037253,0.040091,0.033756,0.052066,0.028279,0.051942,0.030878,0.049688,0.028299,0.048287,0.59888,0.58713
1591,0.37499,0.1032,0.025642,0.053928,0.01285,0.11002,0.024115,0.052944,0.012537,0.042733,0.04385,0.03082,0.031262,0.040446,0.042761,0.024727,0.028149,0.048644,0.070153,0.067177,0.026971,0.041309,0.069374,0.061637,0.026825,0.089461,0.13868,0.050925,0.032819,0.080618,0.13057,0.04828,0.031752,0.090385,0.060389,0.034931,0.037039,0.086906,0.056651,0.033165,0.040495,0.032126,0.036398,0.046785,0.045514,0.027073,0.032704,0.049468,0.050424,0.018407,0.10099,0.032034,0.044197,0.01676,0.099162,0.035206,0.049768,0.42011,0.70163
1592,0.22398,0.081733,0.012176,0.088055,0.0093028,0.072988,0.0098419,0.075101,0.0088596,0.045472,0.047682,0.044644,0.041111,0.038963,0.038841,0.039731,0.040316,0.1246,0.063609,0.1255,0.064869,0.11346,0.058451,0.11148,0.065763,0.15095,0.1671,0.16738,0.14568,0.13003,0.14091,0.15602,0.1574,0.14518,0.093543,0.14098,0.075372,0.12783,0.080379,0.13812,0.08863,0.065887,0.060746,0.061753,0.061592,0.059724,0.060718,0.069005,0.068506,0.038001,0.057997,0.035604,0.061451,0.035278,0.065009,0.041997,0.06733,0.39984,0.57655
1593,0.31729,0.095647,0.013839,0.055959,0.013786,0.091297,0.013436,0.058194,0.015074,0.028137,0.022768,0.023826,0.025848,0.026175,0.025506,0.027721,0.028074,0.052398,0.033717,0.049533,0.02134,0.051553,0.038238,0.057864,0.030823,0.056405,0.05976,0.037625,0.038077,0.057445,0.082268,0.052749,0.069019,0.076618,0.030528,0.051639,0.032061,0.090808,0.037568,0.076604,0.030618,0.031042,0.035154,0.036071,0.035326,0.037929,0.038653,0.038336,0.033927,0.035712,0.078516,0.035716,0.0466,0.038402,0.076933,0.035049,0.045874,0.56806,0.66715
1594,0.33804,0.091293,0.014874,0.07555,0.012675,0.088398,0.010623,0.0721,0.013534,0.036112,0.033176,0.033022,0.03168,0.030904,0.03238,0.034128,0.034405,0.076519,0.035617,0.058552,0.031874,0.078264,0.038661,0.059021,0.031853,0.078608,0.062202,0.054641,0.072484,0.11055,0.068937,0.055485,0.072855,0.078463,0.042694,0.079732,0.057152,0.099601,0.043986,0.069578,0.060586,0.045044,0.045873,0.046512,0.047289,0.044844,0.0509,0.047977,0.047717,0.031716,0.0698,0.027793,0.060433,0.031971,0.077516,0.032323,0.063759,0.46691,0.69691
1595,0.1527,0.07347,0.0030039,0.07535,0.0045026,0.075251,0.0036392,0.074851,0.0036913,0.032527,0.028536,0.034592,0.04094,0.034033,0.029763,0.029464,0.035567,0.13649,0.063571,0.15238,0.070171,0.12946,0.04605,0.12284,0.06509,0.2193,0.22286,0.25137,0.18316,0.18136,0.15053,0.20065,0.19177,0.19509,0.11604,0.18422,0.094664,0.12561,0.085395,0.17366,0.098441,0.060718,0.067982,0.060729,0.050222,0.053091,0.060069,0.064784,0.056699,0.029617,0.062724,0.025828,0.064527,0.026248,0.06827,0.030933,0.068743,0.35822,0.4411
1596,0.21853,0.047345,0.0075391,0.032683,0.0086692,0.050173,0.0082586,0.030224,0.008137,0.010145,0.010385,0.011128,0.010984,0.011516,0.010113,0.010396,0.010762,0.015469,0.011338,0.018002,0.007269,0.014289,0.010343,0.014702,0.0054253,0.013792,0.017846,0.0090598,0.008156,0.013955,0.015202,0.0079067,0.0082165,0.028048,0.011831,0.016735,0.0095706,0.022338,0.010826,0.015183,0.01025,0.013229,0.013315,0.013139,0.011995,0.011359,0.011987,0.012272,0.012505,0.018735,0.043014,0.017312,0.024805,0.016853,0.040932,0.018433,0.02643,0.87287,0.41267
1597,0.28199,0.048323,0.012438,0.11697,0.013792,0.053911,0.015229,0.12339,0.011903,0.03849,0.044605,0.044671,0.041989,0.041176,0.04699,0.048951,0.036512,0.097054,0.059285,0.10427,0.072521,0.10086,0.051568,0.10281,0.062756,0.09724,0.098501,0.15057,0.13665,0.0891,0.085302,0.14253,0.13498,0.085052,0.080014,0.10844,0.077559,0.077525,0.075548,0.10264,0.073532,0.058412,0.053602,0.048284,0.055353,0.054762,0.045497,0.046404,0.057716,0.031649,0.045735,0.03172,0.10373,0.027482,0.044413,0.030144,0.099854,0.43271,0.63489
1598,0.32664,0.084498,0.010189,0.079159,0.011982,0.088052,0.01078,0.080137,0.011008,0.025821,0.02717,0.029558,0.028524,0.029964,0.030223,0.028169,0.027561,0.040389,0.027443,0.04263,0.025959,0.045851,0.026525,0.041788,0.024611,0.046382,0.040894,0.03827,0.039893,0.047844,0.040955,0.036243,0.038891,0.050459,0.033619,0.05066,0.037166,0.048765,0.034414,0.047987,0.032087,0.036597,0.036989,0.035293,0.035373,0.03579,0.035942,0.033585,0.033769,0.023888,0.075274,0.022383,0.071888,0.021997,0.074895,0.021472,0.068808,0.52723,0.71368
1599,0.40564,0.11568,0.01429,0.043278,0.02003,0.11589,0.01415,0.03905,0.017124,0.026351,0.025781,0.029446,0.027073,0.023574,0.021576,0.02344,0.024438,0.048226,0.041761,0.029843,0.015364,0.041381,0.036297,0.027142,0.015792,0.074696,0.046989,0.019171,0.026933,0.070862,0.046308,0.019659,0.030648,0.049309,0.025611,0.021898,0.036628,0.046858,0.02431,0.023232,0.038523,0.032362,0.032719,0.026674,0.021684,0.0265,0.028452,0.029109,0.026989,0.029983,0.10831,0.022164,0.034881,0.025785,0.10989,0.024225,0.039892,0.46004,0.71794
1600,0.33366,0.067653,0.011691,0.070077,0.01205,0.066522,0.013979,0.071047,0.01313,0.015083,0.015529,0.016069,0.014315,0.016584,0.015595,0.016734,0.01598,0.036719,0.016415,0.038549,0.016299,0.030767,0.017787,0.039217,0.018275,0.02811,0.031876,0.038052,0.025466,0.02754,0.03601,0.037227,0.02776,0.054873,0.02152,0.044099,0.016362,0.058474,0.021806,0.051293,0.017991,0.022949,0.022323,0.023546,0.022626,0.025237,0.022979,0.023657,0.024054,0.032006,0.056198,0.034153,0.059455,0.035981,0.054307,0.036358,0.058611,0.62863,0.64997
1601,0.33461,0.084139,0.014566,0.073866,0.016387,0.084957,0.012068,0.07283,0.015834,0.033603,0.03448,0.039641,0.036775,0.028659,0.032622,0.038222,0.035543,0.088761,0.059464,0.083315,0.042222,0.080947,0.056231,0.088037,0.04571,0.12638,0.12346,0.10249,0.10665,0.117,0.1197,0.10784,0.095614,0.079229,0.056735,0.062441,0.054903,0.074521,0.053246,0.064982,0.056614,0.038226,0.038394,0.030909,0.033842,0.037396,0.037284,0.036987,0.036096,0.027369,0.074766,0.022834,0.070406,0.02631,0.076186,0.02475,0.073318,0.43602,0.67345
1602,0.33127,0.06383,0.014676,0.089521,0.015779,0.064196,0.014657,0.090801,0.017441,0.027198,0.027373,0.025068,0.024406,0.024738,0.023295,0.027209,0.026437,0.066922,0.028451,0.050674,0.037882,0.053112,0.021238,0.046408,0.043688,0.062861,0.049519,0.061992,0.080551,0.043503,0.035525,0.065518,0.089618,0.065559,0.032319,0.068614,0.035983,0.053424,0.03024,0.074398,0.047295,0.036034,0.033656,0.033393,0.03261,0.03556,0.036537,0.039788,0.038103,0.038449,0.052214,0.035082,0.076407,0.038081,0.050266,0.038612,0.078895,0.55367,0.66935
1603,0.30984,0.094387,0.011793,0.079933,0.012343,0.10435,0.012682,0.075559,0.012498,0.035704,0.037744,0.03786,0.042475,0.042091,0.038728,0.03653,0.038727,0.083327,0.047813,0.089781,0.034118,0.087095,0.047247,0.078509,0.031704,0.10478,0.11249,0.081509,0.078706,0.11354,0.10638,0.069256,0.073383,0.084884,0.069509,0.068395,0.066753,0.084443,0.061697,0.059038,0.065198,0.0533,0.05611,0.057383,0.051433,0.051398,0.05342,0.050691,0.052567,0.032903,0.083676,0.032723,0.061586,0.030412,0.078317,0.029971,0.063183,0.43642,0.68934
1604,0.25824,0.06853,0.013928,0.07959,0.013027,0.065725,0.012225,0.071229,0.012226,0.042354,0.046113,0.041254,0.034892,0.035853,0.03745,0.038026,0.038459,0.1234,0.057685,0.10677,0.050717,0.10395,0.050312,0.11011,0.062255,0.14685,0.14283,0.16804,0.14431,0.13455,0.14332,0.18469,0.17408,0.11243,0.078338,0.11403,0.077635,0.096333,0.086936,0.13675,0.091429,0.0591,0.049745,0.050123,0.051789,0.053874,0.052056,0.058384,0.062491,0.036785,0.054483,0.033817,0.062901,0.035806,0.058183,0.04214,0.067373,0.40039,0.59776
